Value,isCovid,isHoliday,isChristmas,isWeekday,isSummer,Date
1.78,0,0,0,1,0,2020-02-27 00:00:00
1.81,0,0,0,1,0,2020-02-28 00:00:00
1.52,0,0,0,0,0,2020-02-29 00:00:00
0.04,1,0,0,0,0,2020-03-01 00:00:00
0.0500000000000007,1,1,0,1,0,2020-03-02 00:00:00
0.0499999999999998,1,0,0,1,0,2020-03-03 00:00:00
1.52,1,0,0,1,0,2020-03-04 00:00:00
1.78,1,0,0,1,0,2020-03-05 00:00:00
2.02,1,0,0,1,0,2020-03-06 09:15:00
1.74,1,0,0,0,0,2020-03-07 00:00:00
0.789999999999999,1,0,0,0,0,2020-03-08 00:00:00
0.76,1,0,0,1,0,2020-03-09 00:00:00
1.94,1,0,0,1,0,2020-03-10 00:00:00
1.97,1,0,0,1,0,2020-03-11 00:00:00
0.84,1,0,0,1,0,2020-03-12 00:00:00
0.789999999999999,1,0,0,1,0,2020-03-13 00:00:00
0.539999999999999,1,0,0,0,0,2020-03-14 00:00:00
0.48,1,0,0,0,0,2020-03-15 00:00:00
0.52,1,0,0,1,0,2020-03-16 00:00:00
0.649999999999999,1,0,0,1,0,2020-03-17 00:00:00
0.630000000000003,1,0,0,1,0,2020-03-18 00:00:00
0.669999999999998,1,0,0,1,0,2020-03-19 00:00:00
0.670000000000002,1,0,0,1,0,2020-03-20 00:00:00
0.669999999999998,1,0,0,0,0,2020-03-21 00:00:00
0.630000000000003,1,0,0,0,0,2020-03-22 00:00:00
0.669999999999998,1,0,0,1,0,2020-03-23 00:00:00
0.690000000000001,1,0,0,1,0,2020-03-24 00:00:00
0.669999999999998,1,1,0,1,0,2020-03-25 00:00:00
0.68,1,0,0,1,0,2020-03-26 00:00:00
0.73,1,0,0,1,0,2020-03-27 00:00:00
0.73,1,0,0,0,0,2020-03-28 00:00:00
0.710000000000001,1,0,0,0,0,2020-03-29 00:00:00
0.699999999999999,1,0,0,1,0,2020-03-30 00:00:00
1.04,1,0,0,1,0,2020-03-31 00:00:00
0.730000000000004,1,0,0,1,0,2020-04-01 00:00:00
0.779999999999994,1,0,0,1,0,2020-04-02 00:00:00
0.780000000000001,1,0,0,1,0,2020-04-03 00:00:00
0.600000000000001,1,0,0,0,0,2020-04-04 00:00:00
0.689999999999998,1,0,0,0,0,2020-04-05 00:00:00
0.75,1,0,0,1,0,2020-04-06 00:00:00
0.700000000000003,1,0,0,1,0,2020-04-07 00:00:00
0.609999999999999,1,0,0,1,0,2020-04-08 00:00:00
0.710000000000001,1,0,0,1,0,2020-04-09 00:00:00
0.82,1,0,0,1,0,2020-04-10 00:00:00
1.07,1,0,0,0,0,2020-04-11 00:00:00
0.759999999999998,1,0,0,0,0,2020-04-12 00:00:00
0.759999999999998,1,0,0,1,0,2020-04-13 00:00:00
0.870000000000005,1,0,0,1,0,2020-04-14 00:00:00
1.76,1,0,0,1,0,2020-04-15 00:00:00
0.810000000000002,1,0,0,1,0,2020-04-16 00:00:00
1.76,1,0,0,1,0,2020-04-17 00:00:00
0.740000000000002,1,0,0,0,0,2020-04-18 00:00:00
1.62,1,0,0,0,0,2020-04-19 00:00:00
0.780000000000001,1,1,0,1,0,2020-04-20 00:00:00
1.73,1,0,0,1,0,2020-04-21 00:00:00
0.830000000000005,1,0,0,1,0,2020-04-22 00:00:00
1.8,1,0,0,1,0,2020-04-23 00:00:00
0.840000000000003,1,0,0,1,0,2020-04-24 00:00:00
1.77,1,0,0,0,0,2020-04-25 00:00:00
0.75,1,0,0,0,0,2020-04-26 00:00:00
1.13,1,0,0,1,0,2020-04-27 00:00:00
0.229999999999997,1,0,0,1,0,2020-04-28 00:00:00
1.22,1,0,0,1,0,2020-04-29 00:00:00
0.130000000000003,1,0,0,1,0,2020-04-30 00:00:00
1.09,1,1,0,1,0,2020-05-01 00:00:00
0.0899999999999963,1,0,0,0,0,2020-05-02 00:00:00
1.34,1,0,0,0,0,2020-05-03 00:00:00
0.749999999999993,1,0,0,1,0,2020-05-04 00:00:00
1.79000000000001,1,0,0,1,0,2020-05-05 00:00:00
3.47,1,0,0,1,0,2020-05-06 00:00:00
3.13,1,0,0,1,0,2020-05-07 00:00:00
0.930000000000007,1,0,0,1,0,2020-05-08 00:00:00
1.89,1,0,0,0,0,2020-05-09 00:00:00
0.799999999999997,1,0,0,0,0,2020-05-10 00:00:00
1.76000000000001,1,0,0,1,0,2020-05-11 00:00:00
0.899999999999991,1,0,0,1,0,2020-05-12 00:00:00
1.31,1,0,0,1,0,2020-05-13 00:00:00
0.189999999999998,1,0,0,1,0,2020-05-14 00:00:00
1.43000000000001,1,0,0,1,0,2020-05-15 00:00:00
1.39999999999999,1,0,0,0,0,2020-05-16 00:00:00
2.03,1,0,0,0,0,2020-05-17 00:00:00
1.12,1,0,0,1,0,2020-05-18 00:00:00
2.12,1,0,0,1,0,2020-05-19 00:00:00
1.22,1,0,0,1,0,2020-05-20 00:00:00
1.84999999999999,1,0,0,1,0,2020-05-21 00:00:00
0.980000000000004,1,0,0,1,0,2020-05-22 00:00:00
2.05,1,0,0,0,0,2020-05-23 00:00:00
1.15000000000001,1,0,0,0,0,2020-05-24 00:00:00
2.14999999999999,1,0,0,1,0,2020-05-25 00:00:00
1.35000000000001,1,0,0,1,0,2020-05-26 00:00:00
2.75,1,0,0,1,0,2020-05-27 00:00:00
1.30999999999999,1,0,0,1,0,2020-05-28 00:00:00
2.33000000000001,1,0,0,1,0,2020-05-29 00:00:00
6.80999999999999,1,0,0,0,0,2020-05-30 00:00:00
1.0,1,0,0,0,0,2020-05-31 00:00:00
1.02000000000001,0,0,0,1,0,2020-06-01 00:00:00
2.05,0,0,0,1,0,2020-06-02 00:00:00
2.09,0,0,0,1,0,2020-06-03 00:00:00
1.92999999999999,0,0,0,1,0,2020-06-04 00:00:00
1.97,0,0,0,1,0,2020-06-05 00:00:00
1.87,0,0,0,0,0,2020-06-06 00:00:00
0.980000000000004,0,0,0,0,0,2020-06-07 00:00:00
0.97999999999999,0,1,0,1,0,2020-06-08 00:00:00
1.0,0,0,0,1,0,2020-06-09 00:00:00
1.98000000000002,0,0,0,1,0,2020-06-10 00:00:00
1.94,0,0,0,1,0,2020-06-11 00:00:00
2.17999999999998,0,0,0,1,0,2020-06-12 00:00:00
2.10000000000002,0,0,0,0,0,2020-06-13 00:00:00
0.939999999999998,0,0,0,0,0,2020-06-14 00:00:00
0.95999999999998,0,0,0,1,0,2020-06-15 00:00:00
2.01000000000002,0,0,0,1,1,2020-06-16 00:00:00
1.87,0,0,0,1,1,2020-06-17 00:00:00
2.02999999999997,0,0,0,1,1,2020-06-18 00:00:00
1.22000000000003,0,0,0,1,1,2020-06-19 00:00:00
1.22,0,0,0,0,1,2020-06-20 00:00:00
0.0,0,0,0,0,1,2020-06-21 00:00:00
0.0099999999999909,0,0,0,1,1,2020-06-22 00:00:00
1.47999999999999,0,0,0,1,1,2020-06-23 00:00:00
0.700000000000017,0,0,0,1,1,2020-06-24 00:00:00
0.759999999999991,0,0,0,1,1,2020-06-25 00:00:00
0.75,0,0,0,1,1,2020-06-26 00:00:00
0.840000000000003,0,0,0,0,1,2020-06-27 00:00:00
0.409999999999997,0,0,0,0,1,2020-06-28 00:00:00
0.509999999999991,0,0,0,1,1,2020-06-29 00:00:00
1.01000000000002,0,0,0,1,1,2020-06-30 00:00:00
0.409999999999997,0,0,0,1,1,2020-07-01 00:00:00
0.919999999999987,0,0,0,1,1,2020-07-02 00:00:00
0.930000000000007,0,0,0,1,1,2020-07-03 00:00:00
1.07999999999998,0,0,0,0,1,2020-07-04 00:00:00
0.580000000000013,0,0,0,0,1,2020-07-05 00:00:00
1.03999999999999,0,0,0,1,1,2020-07-06 00:00:00
0.700000000000017,0,0,0,1,1,2020-07-07 00:00:00
1.32999999999998,0,0,0,1,1,2020-07-08 00:00:00
0.849999999999994,0,0,0,1,1,2020-07-09 00:00:00
1.41000000000003,0,0,0,1,1,2020-07-10 00:00:00
0.639999999999986,0,0,0,0,1,2020-07-11 00:00:00
1.15000000000001,0,0,0,0,1,2020-07-12 00:00:00
0.699999999999989,0,0,0,1,1,2020-07-13 00:00:00
1.23000000000002,0,0,0,1,1,2020-07-14 00:00:00
0.70999999999998,0,0,0,1,1,2020-07-15 00:00:00
1.15000000000001,0,0,0,1,1,2020-07-16 00:00:00
0.740000000000009,0,0,0,1,1,2020-07-17 00:00:00
1.28,0,0,0,0,1,2020-07-18 00:00:00
0.799999999999983,0,0,0,0,1,2020-07-19 00:00:00
1.30000000000001,0,0,0,1,1,2020-07-20 00:00:00
0.870000000000005,0,0,0,1,1,2020-07-21 00:00:00
1.44,0,0,0,1,1,2020-07-22 00:00:00
0.949999999999989,0,0,0,1,1,2020-07-23 00:00:00
1.40000000000001,0,0,0,1,1,2020-07-24 00:00:00
0.97999999999999,0,0,0,0,1,2020-07-25 00:00:00
1.38000000000002,0,0,0,0,1,2020-07-26 00:00:00
0.810000000000002,0,0,0,1,1,2020-07-27 00:00:00
1.32999999999998,0,0,0,1,1,2020-07-28 00:00:00
0.870000000000005,0,0,0,1,1,2020-07-29 00:00:00
1.33000000000001,0,0,0,1,1,2020-07-30 00:00:00
0.869999999999976,0,0,0,1,1,2020-07-31 00:00:00
1.37,0,0,0,0,1,2020-08-01 00:00:00
0.810000000000002,0,0,0,0,1,2020-08-02 00:00:00
1.31999999999999,0,0,0,1,1,2020-08-03 00:00:00
0.860000000000014,0,0,0,1,1,2020-08-04 00:00:00
1.34,0,0,0,1,1,2020-08-05 00:00:00
0.840000000000003,0,0,0,1,1,2020-08-06 00:00:00
1.34999999999999,0,0,0,1,1,2020-08-07 00:00:00
0.900000000000006,0,0,0,0,1,2020-08-08 00:00:00
1.41999999999999,0,0,0,0,1,2020-08-09 00:00:00
0.949999999999989,0,0,0,1,1,2020-08-10 00:00:00
1.44000000000003,0,0,0,1,1,2020-08-11 00:00:00
0.949999999999989,0,0,0,1,1,2020-08-12 00:00:00
1.44,0,0,0,1,1,2020-08-13 00:00:00
0.97999999999999,0,0,0,1,1,2020-08-14 00:00:00
1.5,0,1,0,0,1,2020-08-15 00:00:00
1.06,0,0,0,0,1,2020-08-16 00:00:00
1.57000000000002,0,0,0,1,1,2020-08-17 00:00:00
1.08999999999997,0,0,0,1,1,2020-08-18 00:00:00
1.51000000000002,0,0,0,1,1,2020-08-19 00:00:00
1.00999999999999,0,0,0,1,1,2020-08-20 00:00:00
1.61000000000001,0,0,0,1,1,2020-08-21 00:00:00
2.06,0,0,0,0,1,2020-08-22 00:00:00
1.66,0,0,0,0,1,2020-08-23 00:00:00
1.10999999999999,0,0,0,1,1,2020-08-24 00:00:00
1.59,0,0,0,1,1,2020-08-25 00:00:00
1.09,0,0,0,1,1,2020-08-26 00:00:00
1.56999999999999,0,0,0,1,1,2020-08-27 00:00:00
1.09999999999999,0,0,0,1,1,2020-08-28 00:00:00
1.51000000000002,0,0,0,0,1,2020-08-29 00:00:00
1.03,0,0,0,0,1,2020-08-30 00:00:00
1.38999999999999,0,0,0,1,1,2020-08-31 00:00:00
1.00999999999999,0,0,0,1,1,2020-09-01 00:00:00
1.52000000000001,0,0,0,1,1,2020-09-02 00:00:00
1.09,0,0,0,1,1,2020-09-03 00:00:00
1.69999999999999,0,0,0,1,1,2020-09-04 00:00:00
0.950000000000017,0,0,0,0,1,2020-09-05 00:00:00
1.37,0,0,0,0,1,2020-09-06 00:00:00
0.889999999999986,0,0,0,1,1,2020-09-07 00:00:00
1.47999999999999,0,0,0,1,1,2020-09-08 00:00:00
1.09,0,0,0,1,1,2020-09-09 00:00:00
3.68000000000001,0,0,0,1,1,2020-09-10 00:00:00
2.37,0,0,0,1,0,2020-09-11 00:00:00
4.91,0,0,0,0,0,2020-09-12 00:00:00
0.890000000000015,0,0,0,0,0,2020-09-13 00:00:00
0.899999999999977,0,0,0,1,0,2020-09-14 00:00:00
1.69,0,0,0,1,0,2020-09-15 00:00:00
2.52000000000001,0,0,0,1,0,2020-09-16 00:00:00
2.74000000000001,0,0,0,1,0,2020-09-17 00:00:00
2.77000000000001,0,0,0,1,0,2020-09-18 00:00:00
